Legal Entity,Deal Name,Deal Currency,Position,Issuer Name,Issuer Currency,Security Name,Security ID,Security Currency,Security Type,Secondary Security Identifier,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RAVENSCOURT TopCo C.V. (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RAVENSCOURT TopCo C.V. (Equity)),14744,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (KVARNBY (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (KVARNBY (Equity)),12854,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI Italy Holding II S.r.l (GALEFORCE) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI Italy Holding II S.r.l (GALEFORCE) (Equity)),14401,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI IV Obsidian Energy HoldCo S.L.U. (Obsidian (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI IV Obsidian Energy HoldCo S.L.U. (Obsidian (Equity))),14748,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Eastmere HoldCo GP B.V. (Eastmere (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Eastmere HoldCo GP B.V. (Eastmere (Equity))),24913,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Digital Infrastructure Cooperatief U.A. (Overhead (Equity)))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Digital Infrastructure Cooperatief U.A. (Overhead (Equity)))),20529,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Investment GP B.V. (Overhead (Equity)))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Investment GP B.V. (Overhead (Equity)))),20530,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Transfer Cooperatief U.A. (Overhead (Equity)))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (NI V Transfer Cooperatief U.A. (Overhead (Equity)))),20528,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Coöperatief U.A. - EUR (Equity)),15985,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Hovden GP B.V.(Hovden I)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Hovden GP B.V.(Hovden I)(Equity)),25380,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Finland Holdco 1 BV (OFW Greenfield (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Finland Holdco 1 BV (OFW Greenfield (Equity))),15006,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Finland Holdco 2 BV (OFW Greenfield (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Finland Holdco 2 BV (OFW Greenfield (Equity))),15007,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V German Offshore ProjectCo 3 GmbH (Sundewvale (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V German Offshore ProjectCo 3 GmbH (Sundewvale (Equity))),14881,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Aether Hold Co GmbH (Aether) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Aether Hold Co GmbH (Aether) (Equity)),15541,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Jackdaw HoldCo SA (OFW-PT-1 (Jackdaw)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Jackdaw HoldCo SA (OFW-PT-1 (Jackdaw)(Equity)),20375,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Ontario Wind GP B.V(Tethys New Energy)(Equity)),25378,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Bramblehill HoldCo BV) (Bramblehill (Equity)),NI V Coöperatief U.A. - EUR (NI V Bramblehill HoldCo BV),EUR,NI V Coöperatief U.A. - EUR (NI V Bramblehill HoldCo BV) (Bramblehill (Equity)),13759,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Bramblehill Lender Oy (Bramblehill (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Bramblehill Lender Oy (Bramblehill (Equity))),14939,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Transfer Coöperatief U.A (Eyebright Nightjar (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (NI V Transfer Coöperatief U.A (Eyebright Nightjar (Equity))),19731,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Deutsche Frigg Phase II (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Deutsche Frigg Phase II (Equity)),19517,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (DEW 2.0 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (DEW 2.0 (Equity)),12990,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (DK Tealford Isfjell (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (DK Tealford Isfjell (Equity)),13463,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Hovden HoldCo C.V.(Hovden I)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Hovden HoldCo C.V.(Hovden I)(Equity)),25379,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Hovden I (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Hovden I (Equity)),25071,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Dutch GPs (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Dutch GPs (Equity)),13082,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU Mizar (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU Mizar (Equity)),12209,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU Offshore Mizar (France) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU Offshore Mizar (France) (Equity)),13333,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU OFFSHORE MIZAR (SEABREEZE) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (EU OFFSHORE MIZAR (SEABREEZE) (Equity)),12210,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Modi TopCo C.V(KVARNBY) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Modi TopCo C.V(KVARNBY) (Equity)),14746,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Modi TopCo C.V. (Zirconvale) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Modi TopCo C.V. (Zirconvale) (Equity)),15273,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Finland/Sweden (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Finland/Sweden (Equity)),12208,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (German OFS Tender (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (German OFS Tender (Equity)),12203,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Selene Offshore Wind Development GK (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Selene Offshore Wind Development GK (Equity)),15257,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDEBARAN (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (ALDEBARAN (Equity)),12855,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (JAPAN NEW SITES (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (JAPAN NEW SITES (Equity)),12856,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Japan Non-Offshore Mizar (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Japan Non-Offshore Mizar (Equity)),12857,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Japan Solar Platform (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Japan Solar Platform (Equity)),12858,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Daphne I (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Daphne I (Equity)),13044,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Daphne II (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Daphne II (Equity)),13045,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Dryas I (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Dryas I (Equity)),13047,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Dryas III (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - Dryas III (Equity)),13048,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 1 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 1 (Equity)),13046,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 10 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 10 (Equity)),13057,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 11 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 11 (Equity)),13058,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 2 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 2 (Equity)),13049,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 3 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 3 (Equity)),13050,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 4 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 4 (Equity)),13051,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 5 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 5 (Equity)),13052,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 6 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 6 (Equity)),13053,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 7 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 7 (Equity)),13054,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 8 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 8 (Equity)),13055,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 9 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I - KNS 9 (Equity)),13056,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Korea New Sites I (Equity)),13081,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (MIZAR EU (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (MIZAR EU (Equity)),12206,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Ankaa (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Ankaa (Equity)),13971,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (GODWIT (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (GODWIT (Equity)),12207,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Jackdaw (Portugal) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Jackdaw (Portugal) (Equity)),13066,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Oceania (NZ) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Oceania (NZ) (Equity)),12859,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFFSHORE MIZAR APAC (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFFSHORE MIZAR APAC (Equity)),12211,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW - ES - 1 (Spain) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW - ES - 1 (Spain) (Equity)),14864,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW Greenfield (Finland) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW Greenfield (Finland) (Equity)),13315,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-BE-1 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-BE-1 (Equity)),14723,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-CA-1 (GREENFISH) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-CA-1 (GREENFISH) (Equity)),12201,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-ES-1 (Spain) (Jackdaw) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-ES-1 (Spain) (Jackdaw) (Equity)),13067,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-FR-2 (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-FR-2 (Equity)),13901,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-PT-1 (Jackdaw) (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OFW-PT-1 (Jackdaw) (Equity)),12204,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Ontario Wind HoldCo C.V.(Tethys New Energy)(Equity)),25377,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Overhead (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Overhead (Equity)),15892,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OVH NISC EU (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OVH NISC EU (Equity)),18162,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OBSIDIAN (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (OBSIDIAN (Equity)),12191,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RECYCLE - NI V Coop (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (RECYCLE - NI V Coop (Equity)),19176,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (SLATEFIELD (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (SLATEFIELD (Equity)),12194,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Slatefield TopCo C.V (Slatefield (Equity))),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Slatefield TopCo C.V (Slatefield (Equity))),14749,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Spinelford (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Spinelford (Equity)),15009,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (GALEFORCE (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (GALEFORCE (Equity)),12187,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (SEABREEZE (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (SEABREEZE (Equity)),13115,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (South Sorrelfield Bight (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (South Sorrelfield Bight (Equity)),12195,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Spain (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Spain (Equity)),12205,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Mulberryhill (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Mulberryhill (Equity)),14930,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,"NI V Coöperatief U.A. - EUR (Mulberryhill Wind Power Co., Ltd (Funding loan))",NI V Coöperatief U.A. - EUR,EUR,"NI V Coöperatief U.A. - EUR (Mulberryhill Wind Power Co., Ltd (Funding loan))",19935,EUR,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRAMBLEHILL (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (BRAMBLEHILL (Equity)),12202,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Meadowfoam I-III (Equity)),NI V Coöperatief U.A. - EUR,EUR,NI V Coöperatief U.A. - EUR (Meadowfoam I-III (Equity)),12994,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Coöperatief U.A. - EUR,EUR,NI V Bramblehill Lender Oy (Bramblehill (Funding Loan)),NI V Bramblehill Lender Oy,EUR,NI V Bramblehill Lender Oy (Bramblehill (Funding Loan)),13758,EUR,Funding loan,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Fenrir Platform Cooperatief UA,EUR,NI V Fenrir Platform Cooperatief UA (Gneiss Wind (Equity)),NI V Fenrir Platform Cooperatief UA,EUR,NI V Fenrir Platform Cooperatief UA (Gneiss Wind (Equity)),15176,EUR,Equity,,,,,,,,
Whimbrel NI Co-Invest I SCSp,NI V Fenrir Platform Cooperatief UA - CAD,CAD,NI V Fenrir Platform Cooperatief UA - CAD (Gneiss Wind (Equity)),NI V Fenrir Platform Cooperatief UA - CAD,CAD,NI V Fenrir Platform Cooperatief UA - CAD (Gneiss Wind (Equity)),15182,CAD,Equity,,,,,,,,
